Group,Block,Trial,Sentence,Verb,Noun1,Noun2,ContextNounObj,Type,List,Bias,TrialGroup,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,GitLink_image1,GitLink_image2,GitLink_AudioFile,Rand
B,Training,38,Tom hammered the cow with the sticky note,hammered,cow,sticky note,cowoar,Sentence,2,Inst,2,tomcowstickynote_nopauses.mp3,tomcowstickynoteinstright2_context.png,tomcowstickynotemodleft2_context.png,tomcowstickynoteinstright2_context.png,tomcowstickynotemodleft2_context.png,1,inst,mod,L,R,624,3232,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomcowstickynoteinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomcowstickynotemodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomcowstickynote_nopauses.mp3?raw=true,0.799190525
B,Training,38,What did Tom use?,hammered,NA,NA,NA,Question_Congruent,2,Inst,,whatdidtomuse.mp3,stickynote.png,tape.png,tape.png,stickynote.png,2,incongruent,congruent,NA,NA,1,1544,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tape.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/stickynote.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whatdidtomuse.mp3?raw=true,0.799190525
B,Training,124,Tom slapped the lion with the spoon,slapped,lion,spoon,lionladle,Sentence,2,Inst,4,tomlionspoon_nopauses.mp3,tomlionspooninstleft2_context.png,tomlionspoonmodright2_context.png,tomlionspoonmodright2_context.png,tomlionspooninstleft2_context.png,2,mod,inst,R,L,530,2960,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomlionspoonmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomlionspooninstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomlionspoon_nopauses.mp3?raw=true,0.802356785
B,Training,124,Which toy did Tom slap?,slapped,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoytomslap.mp3,lionspoon.png,lionspatula.png,lionspoon.png,lionspatula.png,1,congruent,incongruent,NA,NA,1,2322,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/lionspoon.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/lionspatula.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoytomslap.mp3?raw=true,0.802356785
B,Training,140,Tom smashed the girl with the rope,smashed,girl,rope,girltennisracket,Sentence,2,Inst,8,tomgirlrope_nopauses.mp3,tomgirlropeinstright2_context.png,tomgirlropemodleft2_context.png,tomgirlropeinstright2_context.png,tomgirlropemodleft2_context.png,1,inst,mod,L,R,557,2914,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgirlropeinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgirlropemodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomgirlrope_nopauses.mp3?raw=true,0.803019263
B,Training,140,What did Tom use?,smashed,NA,NA,NA,Question_Congruent,2,Inst,,whatdidtomuse.mp3,rope.png,fencepost.png,rope.png,fencepost.png,1,congruent,incongruent,NA,NA,1,1544,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/rope.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/fencepost.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whatdidtomuse.mp3?raw=true,0.803019263
B,Training,15,Kate hit the fox with the pillow,hit,fox,pillow,foxoar,Sentence,2,Inst,3,katefoxpillow_nopauses.mp3,katefoxpillowinstleft2_context.png,katefoxpillowmodright2_context.png,katefoxpillowmodright2_context.png,katefoxpillowinstleft2_context.png,2,mod,inst,R,L,449,2606,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefoxpillowmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefoxpillowinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katefoxpillow_nopauses.mp3?raw=true,0.806540874
B,Training,15,What did Kate use?,hit,NA,NA,NA,Question_Congruent,2,Inst,,whatdidkateuse.mp3,pillow.png,leaf.png,pillow.png,leaf.png,1,congruent,incongruent,NA,NA,1,1405,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/pillow.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/leaf.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whatdidkateuse.mp3?raw=true,0.806540874
B,Training,133,Kate smashed the dolphin with the fencepost,smashed,dolphin,fencepost,dolphinoar,Sentence,2,Inst,1,katedolphinfencepost_nopauses.mp3,katedolphinfencepostinstleft2_context.png,katedolphinfencepostmodright2_context.png,katedolphinfencepostmodright2_context.png,katedolphinfencepostinstleft2_context.png,2,mod,inst,R,L,371,3319,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katedolphinfencepostmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katedolphinfencepostinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katedolphinfencepost_nopauses.mp3?raw=true,0.82218768
B,Training,133,Which toy did Kate smash?,smashed,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoykatesmash.mp3,dolphinfencepost.png,dolphinrope.png,dolphinrope.png,dolphinfencepost.png,2,incongruent,congruent,NA,NA,1,2276,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/dolphinrope.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/dolphinfencepost.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoykatesmash.mp3?raw=true,0.82218768
B,Training,117,Kate stung the whale with the pin,stung,whale,pin,whaletennisracket,Sentence,2,Inst,9,katewhalepin_nopauses.mp3,katewhalepininstleft2_context.png,katewhalepinmodright2_context.png,katewhalepinmodright2_context.png,katewhalepininstleft2_context.png,2,mod,inst,R,L,406,2879,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katewhalepinmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katewhalepininstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katewhalepin_nopauses.mp3?raw=true,0.822754346
B,Training,117,Which toy did Kate sting?,stung,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoykatesting.mp3,whalepin.png,whalecoloredpencil.png,whalecoloredpencil.png,whalepin.png,2,incongruent,congruent,NA,NA,1,2322,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/whalecoloredpencil.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/whalepin.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoykatesting.mp3?raw=true,0.822754346
B,Training,86,Tom rubbed the cow with the walkie-talkie,rubbed,cow,walkie-talkie,cowoar,Sentence,2,Inst,2,tomcowwalkietalkie_nopauses.mp3,tomcowwalkietalkieinstright2_context.png,tomcowwalkietalkiemodleft2_context.png,tomcowwalkietalkieinstright2_context.png,tomcowwalkietalkiemodleft2_context.png,1,inst,mod,L,R,527,3317,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomcowwalkietalkieinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomcowwalkietalkiemodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomcowwalkietalkie_nopauses.mp3?raw=true,0.827626755
B,Training,86,Which toy did Tom rub?,rubbed,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoytomrub.mp3,cowwalkietalkie.png,cowmegaphone.png,cowmegaphone.png,cowwalkietalkie.png,2,incongruent,congruent,NA,NA,1,2090,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/cowmegaphone.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/cowwalkietalkie.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoytomrub.mp3?raw=true,0.827626755
B,Training,137,Kate smashed the frog with the fencepost,smashed,frog,fencepost,frogoar,Sentence,2,Inst,5,katefrogfencepost_nopauses.mp3,katefrogfencepostinstleft2_context.png,katefrogfencepostmodright2_context.png,katefrogfencepostmodright2_context.png,katefrogfencepostinstleft2_context.png,2,mod,inst,R,L,395,3355,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefrogfencepostmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefrogfencepostinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katefrogfencepost_nopauses.mp3?raw=true,0.831072914
B,Training,137,Which toy did Kate smash?,smashed,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoykatesmash.mp3,frogfencepost.png,frogrope.png,frogrope.png,frogfencepost.png,2,incongruent,congruent,NA,NA,1,2276,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/frogrope.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/frogfencepost.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoykatesmash.mp3?raw=true,0.831072914
B,Training,64,Tom scratched the lion with the chopsticks,scratched,lion,chopsticks,lionoar,Sentence,2,Inst,4,tomlionchopsticks_nopauses.mp3,tomlionchopsticksinstright2_context.png,tomlionchopsticksmodleft2_context.png,tomlionchopsticksinstright2_context.png,tomlionchopsticksmodleft2_context.png,1,inst,mod,L,R,592,3603,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomlionchopsticksinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomlionchopsticksmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomlionchopsticks_nopauses.mp3?raw=true,0.840331758
B,Training,64,Which toy did Tom scratch?,scratched,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoytomscratch.mp3,lionchopsticks.png,lionstick.png,lionchopsticks.png,lionstick.png,1,congruent,incongruent,NA,NA,1,2090,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/lionchopsticks.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/lionstick.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoytomscratch.mp3?raw=true,0.840331758
B,Training,84,Tom jabbed the hawk with the sack,jabbed,hawk,sack,hawkmallet,Sentence,2,Inst,12,tomhawksack_nopauses.mp3,tomhawksackinstleft2_context.png,tomhawksackmodright2_context.png,tomhawksackmodright2_context.png,tomhawksackinstleft2_context.png,2,mod,inst,R,L,701,2992,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomhawksackmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomhawksackinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomhawksack_nopauses.mp3?raw=true,0.851597045
B,Training,84,Which toy did Tom jab?,jabbed,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoytomjab.mp3,hawksack.png,hawktongs.png,hawksack.png,hawktongs.png,1,congruent,incongruent,NA,NA,1,2322,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/hawksack.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/hawktongs.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoytomjab.mp3?raw=true,0.851597045
B,Training,30,Tom knocked on the turtle with the pan,knocked on,turtle,pan,turtleladle,Sentence,2,Inst,6,tomturtlepan_nopauses.mp3,tomturtlepaninstleft2_context.png,tomturtlepanmodright2_context.png,tomturtlepanmodright2_context.png,tomturtlepaninstleft2_context.png,2,mod,inst,R,L,686,3331,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomturtlepanmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomturtlepaninstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomturtlepan_nopauses.mp3?raw=true,0.853014381
B,Training,30,Which toy did Tom knock on?,knocked on,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoytomknockon.mp3,turtlepan.png,turtlewateringcan.png,turtlewateringcan.png,turtlepan.png,2,incongruent,congruent,NA,NA,1,2067,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/turtlewateringcan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/turtlepan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoytomknockon.mp3?raw=true,0.853014381
B,Training,8,Tom covered the girl with the grass,covered,girl,grass,girlmallet,Sentence,2,Inst,8,tomgirlgrass_nopauses.mp3,tomgirlgrassinstleft2_context.png,tomgirlgrassmodright2_context.png,tomgirlgrassmodright2_context.png,tomgirlgrassinstleft2_context.png,2,mod,inst,R,L,690,3137,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgirlgrassmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgirlgrassinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomgirlgrass_nopauses.mp3?raw=true,0.859440367
B,Training,8,Which toy did Tom cover? ,covered,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoytomcover.mp3,girlgrass.png,girlfeather.png,girlgrass.png,girlfeather.png,1,congruent,incongruent,NA,NA,1,2241,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/girlgrass.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/girlfeather.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoytomcover.mp3?raw=true,0.859440367
B,Training,118,Tom stung the gorilla with the pin,stung,gorilla,pin,gorillatennisracket,Sentence,2,Inst,10,tomgorillapin_nopauses.mp3,tomgorillapininstright2_context.png,tomgorillapinmodleft2_context.png,tomgorillapininstright2_context.png,tomgorillapinmodleft2_context.png,1,inst,mod,L,R,592,3053,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgorillapininstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgorillapinmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomgorillapin_nopauses.mp3?raw=true,0.864457304
B,Training,118,Which toy did Tom sting?,stung,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoytomsting.mp3,gorillapin.png,gorillacoloredpencil.png,gorillacoloredpencil.png,gorillapin.png,2,incongruent,congruent,NA,NA,1,2380,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/gorillacoloredpencil.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/gorillapin.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoytomsting.mp3?raw=true,0.864457304
B,Training,17,Kate hit the frog with the pillow,hit,frog,pillow,frogoar,Sentence,2,Inst,5,katefrogpillow_nopauses.mp3,katefrogpillowinstleft2_context.png,katefrogpillowmodright2_context.png,katefrogpillowmodright2_context.png,katefrogpillowinstleft2_context.png,2,mod,inst,R,L,382,2548,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefrogpillowmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefrogpillowinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katefrogpillow_nopauses.mp3?raw=true,0.86737928
B,Training,17,Which toy did Kate hit? ,hit,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoykatehit.mp3,frogpillow.png,frogleaf.png,frogleaf.png,frogpillow.png,2,incongruent,congruent,NA,NA,1,1741,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/frogleaf.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/frogpillow.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoykatehit.mp3?raw=true,0.86737928
B,Training,3,Kate covered the fox with the feather,covered,fox,feather,foxladle,Sentence,2,Inst,3,katefoxfeather_nopauses.mp3,katefoxfeatherinstright2_context.png,katefoxfeathermodleft2_context.png,katefoxfeatherinstright2_context.png,katefoxfeathermodleft2_context.png,1,inst,mod,L,R,423,2821,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefoxfeatherinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefoxfeathermodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katefoxfeather_nopauses.mp3?raw=true,0.869547569
B,Training,3,Which toy did Kate cover? ,covered,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoykatecover.mp3,foxfeather.png,foxgrass.png,foxfeather.png,foxgrass.png,1,congruent,incongruent,NA,NA,1,2078,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/foxfeather.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/foxgrass.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoykatecover.mp3?raw=true,0.869547569
B,Training,24,Tom hit the hawk with the leaf,hit,hawk,leaf,hawktennisracket,Sentence,2,Inst,12,tomhawkleaf_nopauses.mp3,tomhawkleafinstright2_context.png,tomhawkleafmodleft2_context.png,tomhawkleafinstright2_context.png,tomhawkleafmodleft2_context.png,1,inst,mod,L,R,555,2696,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomhawkleafinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomhawkleafmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomhawkleaf_nopauses.mp3?raw=true,0.870458881
B,Training,24,Which toy did Tom hit? ,hit,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoytomhit.mp3,hawkleaf.png,hawkpillow.png,hawkleaf.png,hawkpillow.png,1,congruent,incongruent,NA,NA,1,1846,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/hawkleaf.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/hawkpillow.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoytomhit.mp3?raw=true,0.870458881
B,Training,120,Tom stung the hawk with the pin,stung,hawk,pin,hawktennisracket,Sentence,2,Inst,12,tomhawkpin_nopauses.mp3,tomhawkpininstright2_context.png,tomhawkpinmodleft2_context.png,tomhawkpininstright2_context.png,tomhawkpinmodleft2_context.png,1,inst,mod,L,R,569,2844,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomhawkpininstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomhawkpinmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomhawkpin_nopauses.mp3?raw=true,0.870597577
B,Training,120,Which toy did Tom sting?,stung,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoytomsting.mp3,hawkpin.png,hawkcoloredpencil.png,hawkpin.png,hawkcoloredpencil.png,1,congruent,incongruent,NA,NA,1,2380,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/hawkpin.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/hawkcoloredpencil.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoytomsting.mp3?raw=true,0.870597577
B,Training,136,Tom smashed the lion with the fencepost,smashed,lion,fencepost,lionoar,Sentence,2,Inst,4,tomlionfencepost_nopauses.mp3,tomlionfencepostinstright2_context.png,tomlionfencepostmodleft2_context.png,tomlionfencepostinstright2_context.png,tomlionfencepostmodleft2_context.png,1,inst,mod,L,R,570,3539,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomlionfencepostinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomlionfencepostmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomlionfencepost_nopauses.mp3?raw=true,0.874068169
B,Training,136,Which toy did Tom smash?,smashed,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoytomsmash.mp3,lionfencepost.png,lionrope.png,lionfencepost.png,lionrope.png,1,congruent,incongruent,NA,NA,1,2276,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/lionfencepost.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/lionrope.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoytomsmash.mp3?raw=true,0.874068169
B,Training,128,Tom slapped the girl with the spatula,slapped,girl,spatula,girlmallet,Sentence,2,Inst,8,tomgirlspatula_nopauses.mp3,tomgirlspatulainstleft2_context.png,tomgirlspatulamodright2_context.png,tomgirlspatulamodright2_context.png,tomgirlspatulainstleft2_context.png,2,mod,inst,R,L,557,3193,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgirlspatulamodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgirlspatulainstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomgirlspatula_nopauses.mp3?raw=true,0.875826967
B,Training,128,Which toy did Tom slap?,slapped,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoytomslap.mp3,girlspatula.png,girlspoon.png,girlspatula.png,girlspoon.png,1,congruent,incongruent,NA,NA,1,2322,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/girlspatula.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/girlspoon.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoytomslap.mp3?raw=true,0.875826967
B,Training,37,Kate hammered the dolphin with the sticky note,hammered,dolphin,sticky note,dolphinoar,Sentence,2,Inst,1,katedolphinstickynote_nopauses.mp3,katedolphinstickynoteinstleft2_context.png,katedolphinstickynotemodright2_context.png,katedolphinstickynotemodright2_context.png,katedolphinstickynoteinstleft2_context.png,2,mod,inst,R,L,388,3279,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katedolphinstickynotemodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katedolphinstickynoteinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katedolphinstickynote_nopauses.mp3?raw=true,0.879732418
B,Training,37,Which toy did Kate hammer?,hammered,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoykatehammer.mp3,dolphinstickynote.png,dolphintape.png,dolphintape.png,dolphinstickynote.png,2,incongruent,congruent,NA,NA,1,2067,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/dolphintape.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/dolphinstickynote.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoykatehammer.mp3?raw=true,0.879732418
